layer,head,cluster,role,p1_box_iou,p1_entropy,p1_mass_in_box,p1_pointing,p1_topk_prec,p3_cond_kld,p5_head_entropy,p5_sink16,p5_sink_stability,p6_occluded_mass,p6_reroute_kld,p8_mass_when_correct
6,191,1,unassigned,0.082490,4.700212,0.051922,0.017500,0.094519,nan,0.620606,0.801758,0.964844,0.060499,0.146629,0.000000
6,192,2,unassigned,0.034087,4.261867,0.024292,0.000000,0.041154,nan,0.637546,0.353271,0.972168,0.034177,0.120787,0.000000
6,193,0,unassigned,0.119439,4.884784,0.094104,0.300000,0.134327,nan,0.090024,0.612793,0.982910,0.063071,0.103189,0.000000
6,194,1,unassigned,0.069683,3.826725,0.044756,0.030000,0.081442,nan,0.040136,0.495850,0.984863,0.075780,0.094784,0.000000
6,195,1,unassigned,0.016424,4.419921,0.029816,0.035000,0.020000,nan,0.036419,0.770508,0.978516,0.046547,0.125886,0.000000
7,196,2,unassigned,0.046967,4.545705,0.041694,0.010000,0.055192,nan,0.938788,0.145752,0.969238,0.058692,0.207383,0.000000
7,197,1,unassigned,0.073680,4.908103,0.060236,0.147500,0.085385,nan,0.701519,0.412354,0.984375,0.106868,0.224246,0.000000
7,198,1,unassigned,0.053479,4.972896,0.049306,0.082500,0.063750,nan,0.484199,0.239868,0.971191,0.068191,0.139876,0.000000
7,199,1,unassigned,0.089651,4.060011,0.070300,0.050000,0.102500,nan,0.809250,0.489990,0.979492,0.022633,0.082411,0.000000
7,200,1,sink,0.015860,4.231808,0.025221,0.032500,0.019615,nan,0.020106,0.782715,0.975586,0.091143,0.204363,0.000000
7,201,1,unassigned,0.022216,4.403797,0.029174,0.010000,0.027212,nan,0.116576,0.315430,0.980469,0.055029,0.144957,0.000000
7,202,2,unassigned,0.037848,4.124511,0.063379,0.147500,0.046250,nan,1.785001,0.606445,0.977051,0.101369,0.356309,0.000000
7,203,2,reroute,0.023411,4.153273,0.024734,0.015000,0.028654,nan,0.563262,0.192993,0.974609,0.128683,0.349801,0.000000
7,204,1,sink,0.067173,4.599780,0.059960,0.070000,0.078462,nan,0.263680,0.759277,0.988281,0.050811,0.144103,0.000000
7,205,2,unassigned,0.014020,4.180511,0.022293,0.015000,0.017115,nan,0.993877,0.194214,0.973145,0.077002,0.360237,0.000000
7,206,2,unassigned,0.028953,4.044217,0.020881,0.000000,0.035192,nan,2.002855,0.147461,0.970703,0.011050,0.183385,0.000000
7,207,1,unassigned,0.005976,4.597279,0.015593,0.005000,0.007500,nan,0.294851,0.612305,0.982422,0.063954,0.230866,0.000000
7,208,1,unassigned,0.027557,4.838472,0.039361,0.122500,0.033269,nan,0.158615,0.695801,0.963379,0.080538,0.276560,0.000000
7,209,2,unassigned,0.045319,4.777427,0.049316,0.130000,0.053750,nan,0.367322,0.241821,0.969727,0.112761,0.316266,0.000000
7,210,0,unassigned,0.085300,4.576894,0.083911,0.082500,0.098654,nan,1.022275,0.447266,0.975098,0.082698,0.268417,0.000000
7,211,1,sink,0.033163,4.673242,0.033636,0.002500,0.039231,nan,0.733087,0.785156,0.978027,0.042425,0.253898,0.000000
7,212,2,unassigned,0.059845,4.533793,0.060083,0.082500,0.070288,nan,1.111856,0.255615,0.979004,0.107411,0.209449,0.000000
7,213,0,unassigned,0.117526,4.956311,0.087676,0.290000,0.132212,nan,0.732748,0.615723,0.985352,0.081747,0.107113,0.000000
7,214,0,grounding,0.162687,4.350470,0.201085,0.557500,0.176250,nan,0.364320,0.729980,0.979980,0.156590,0.336526,0.000000
7,215,1,sink,0.062457,5.059883,0.042329,0.015000,0.072692,nan,0.816805,0.718750,0.974609,0.068374,0.055378,0.000000
7,216,1,unassigned,0.070418,4.557773,0.046174,0.012500,0.082500,nan,0.138041,0.322510,0.976074,0.091436,0.110133,0.000000
7,217,0,grounding,0.159862,4.556299,0.171788,0.485000,0.173365,nan,0.372297,0.633789,0.985840,0.116634,0.172190,0.000000
7,218,2,unassigned,0.005892,4.151639,0.012021,0.012500,0.007404,nan,2.344965,0.103516,0.957031,0.037400,0.486693,0.000000
7,219,1,sink,0.014011,4.676248,0.023287,0.000000,0.017212,nan,0.385855,0.770020,0.979004,0.035355,0.276112,0.000000
7,220,1,unassigned,0.067309,4.714815,0.045261,0.017500,0.078173,nan,0.420882,0.623047,0.990723,0.092541,0.157671,0.000000
7,221,0,grounding,0.169796,4.573910,0.213899,0.692500,0.183173,nan,0.385912,0.726562,0.976562,0.072568,0.233869,0.000000
7,222,0,reroute,0.118570,4.782634,0.094839,0.185000,0.132212,nan,0.690784,0.603516,0.974121,0.181232,0.509237,0.000000
7,223,1,unassigned,0.087571,5.010374,0.043774,0.015000,0.100673,nan,0.565278,0.462402,0.979492,0.087468,0.082599,0.000000
8,224,0,grounding,0.176208,4.539712,0.203405,0.692500,0.188750,nan,0.832296,0.294678,0.970703,0.170306,0.496047,0.000000
8,225,1,sink,0.111849,4.367873,0.093267,0.025000,0.126346,nan,0.079601,0.931152,0.998047,0.071473,0.166054,0.000000
8,226,1,unassigned,0.057749,4.971799,0.042418,0.015000,0.067596,nan,0.838168,0.633301,0.987305,0.179158,0.338432,0.000000
8,227,1,unassigned,0.049418,4.742156,0.043123,0.002500,0.058654,nan,0.816305,0.530273,0.976074,0.140743,0.299356,0.000000
8,228,2,unassigned,0.037831,4.738564,0.037476,0.015000,0.045096,nan,1.243784,0.704102,0.968750,0.110505,0.191125,0.000000
8,229,0,grounding,0.170331,4.273646,0.262295,0.782500,0.183365,nan,0.670202,0.242310,0.972656,0.166056,0.434055,0.000000
8,230,1,unassigned,0.048403,4.615863,0.042580,0.007500,0.057500,nan,0.192714,0.384521,0.975586,0.140527,0.344865,0.000000
8,231,1,unassigned,0.078037,4.452633,0.058296,0.002500,0.089904,nan,0.468066,0.774414,0.976562,0.095627,0.426938,0.000000
8,232,0,grounding,0.150151,4.526221,0.159333,0.462500,0.164423,nan,0.438084,0.806152,0.960449,0.080186,0.331037,0.000000
8,233,2,reroute,0.024032,4.783966,0.027843,0.000000,0.029038,nan,0.860160,0.357666,0.969238,0.180273,0.629200,0.000000
8,234,1,reroute,0.054029,4.743849,0.053721,0.122500,0.063077,nan,0.284695,0.759277,0.988770,0.186258,0.491492,0.000000
8,235,0,unassigned,0.087141,4.993418,0.069222,0.237500,0.100288,nan,0.711863,0.263672,0.971191,0.119189,0.290797,0.000000
8,236,1,unassigned,0.079485,4.606962,0.064020,0.025000,0.092115,nan,0.618295,0.497314,0.985352,0.114487,0.339989,0.000000
8,237,2,reroute,0.005808,4.395019,0.011388,0.005000,0.007404,nan,1.045533,0.506836,0.983398,0.149509,0.636161,0.000000
8,238,1,sink,0.021847,4.905834,0.028569,0.030000,0.026635,nan,0.008768,0.954590,0.970703,0.121045,0.411092,0.000000
8,239,0,unassigned,0.107932,4.846275,0.076779,0.200000,0.122308,nan,0.121552,0.557617,0.977051,0.075301,0.211366,0.000000
8,240,1,sink,0.077928,4.935598,0.069607,0.360000,0.090673,nan,0.027404,0.979492,0.983887,0.086996,0.304812,0.000000
8,241,2,unassigned,0.060248,4.523425,0.042176,0.005000,0.070385,nan,1.270382,0.301758,0.973145,0.084536,0.255687,0.000000
8,242,1,unassigned,0.081286,4.964086,0.052334,0.052500,0.093077,nan,0.171371,0.362793,0.973633,0.072473,0.192494,0.000000
8,243,1,sink,0.017874,5.087068,0.024367,0.035000,0.021923,nan,0.032500,0.972656,0.977539,0.089017,0.229435,0.000000
8,244,1,unassigned,0.074799,5.052235,0.050775,0.050000,0.085769,nan,0.059980,0.548828,0.967773,0.096737,0.168661,0.000000
8,245,1,unassigned,0.006381,4.701181,0.015282,0.007500,0.007981,nan,0.144303,0.783691,0.977051,0.134532,0.596615,0.000000
8,246,2,reroute,0.048034,4.385869,0.052918,0.087500,0.057500,nan,1.756162,0.799805,0.965820,0.138442,0.886790,0.000000
8,247,1,sink,0.023946,4.712907,0.024551,0.037500,0.028846,nan,0.013167,0.997559,0.998047,0.078850,0.600826,0.000000
8,248,1,sink,0.007156,4.805166,0.016879,0.005000,0.008942,nan,0.720239,0.969238,0.978027,0.150136,0.652422,0.000000
8,249,1,unassigned,0.033612,4.851739,0.031730,0.017500,0.039712,nan,0.381765,0.785645,0.975586,0.126459,0.445228,0.000000
8,250,2,unassigned,0.038884,4.703713,0.030851,0.017500,0.046635,nan,0.833163,0.557617,0.973145,0.132049,0.494829,0.000000
8,251,1,sink,0.049332,4.768613,0.049393,0.207500,0.059038,nan,0.554579,0.920410,0.989746,0.111968,0.641417,0.000000
9,252,1,unassigned,0.018960,4.386283,0.026333,0.002500,0.022885,nan,0.658298,0.333984,0.970703,0.231083,0.871684,0.000000
9,253,2,unassigned,0.008733,3.125097,0.010484,0.005000,0.010962,nan,1.940294,0.095703,0.970703,0.069757,0.481230,0.000000
9,254,2,reroute,0.010114,4.699923,0.018774,0.030000,0.012692,nan,1.907761,0.226685,0.962891,0.272185,1.387592,0.000000
9,255,2,unassigned,0.008174,3.626802,0.009927,0.000000,0.010192,nan,1.803052,0.221436,0.977539,0.063425,0.266543,0.000000
9,256,2,unassigned,0.011183,3.131569,0.010525,0.000000,0.013846,nan,1.682614,0.337402,0.961914,0.063473,0.416534,0.000000
9,257,2,unassigned,0.005335,3.797139,0.013701,0.015000,0.006731,nan,0.509127,0.077759,0.966309,0.097357,0.467636,0.000000
9,258,0,grounding,0.147374,4.382592,0.182315,0.567500,0.161346,nan,0.509709,0.557129,0.977539,0.183939,0.603379,0.000000
9,259,0,unassigned,0.083142,4.442453,0.094978,0.257500,0.096731,nan,1.150753,0.301270,0.968750,0.210350,0.766461,0.000000
9,260,1,sink,0.018432,4.284148,0.024742,0.015000,0.022500,nan,1.078067,0.757324,0.988281,0.137643,0.599040,0.000000
9,261,1,unassigned,0.067082,4.508978,0.049153,0.002500,0.078365,nan,1.365923,0.440674,0.983887,0.118303,0.318173,0.000000
9,262,1,unassigned,0.059736,4.057418,0.042149,0.017500,0.070096,nan,1.153503,0.525391,0.971680,0.128653,0.445078,0.000000
9,263,0,sink,0.138984,4.889837,0.115220,0.517500,0.153077,nan,0.133552,0.720215,0.974609,0.188264,0.512025,0.000000
9,264,0,unassigned,0.099646,4.535868,0.091026,0.147500,0.113365,nan,0.999077,0.179077,0.967285,0.165598,0.542869,0.000000
9,265,1,unassigned,0.007235,4.425780,0.015091,0.012500,0.008942,nan,0.604011,0.181519,0.965820,0.108992,0.337751,0.000000
9,266,0,sink,0.127431,4.583734,0.123822,0.355000,0.141731,nan,0.240981,0.765625,0.983887,0.100606,0.257384,0.000000
9,267,1,unassigned,0.049231,4.612809,0.051038,0.052500,0.057981,nan,2.442878,0.156860,0.986328,0.163919,0.377617,0.000000
9,268,1,unassigned,0.023995,4.798350,0.028517,0.012500,0.029038,nan,0.570543,0.095764,0.967773,0.115096,0.328854,0.000000
9,269,0,grounding,0.166498,4.534611,0.195359,0.660000,0.180000,nan,0.301245,0.792969,0.970215,0.267402,0.901687,0.000000
9,270,1,unassigned,0.015348,4.336905,0.023429,0.002500,0.019038,nan,1.629957,0.385986,0.977539,0.227102,0.641913,0.000000
9,271,1,unassigned,0.034700,4.813470,0.027590,0.007500,0.041538,nan,2.283907,0.352783,0.970703,0.090247,0.121949,0.000000
9,272,2,unassigned,0.011913,4.178525,0.019812,0.000000,0.014519,nan,2.255698,0.077332,0.980469,0.166438,0.511407,0.000000
9,273,2,reroute,0.027610,4.247106,0.029175,0.000000,0.033462,nan,1.198229,0.270752,0.967773,0.258640,1.293483,0.000000
9,274,2,unassigned,0.012242,2.350830,0.007203,0.000000,0.015000,nan,1.720788,0.129272,0.926758,0.099881,0.786329,0.000000
9,275,1,unassigned,0.032782,4.204679,0.034224,0.007500,0.039519,nan,1.123671,0.268311,0.969727,0.187267,0.842701,0.000000
9,276,1,unassigned,0.033210,4.071032,0.035985,0.017500,0.039712,nan,1.584496,0.361816,0.968750,0.082488,0.510671,0.000000
9,277,2,reroute,0.012810,3.862258,0.018002,0.002500,0.015673,nan,1.062208,0.255127,0.967773,0.277516,1.701262,0.000000
9,278,0,sink,0.152913,4.307809,0.216851,0.657500,0.166827,nan,0.119627,0.901855,0.984375,0.146432,0.461595,0.000000
9,279,1,unassigned,0.004238,3.240258,0.010582,0.015000,0.005385,nan,0.655365,0.414795,0.979004,0.130574,0.527184,0.000000
10,280,1,sink,0.068366,4.547591,0.064161,0.020000,0.080192,nan,0.120666,0.873535,0.991699,0.129200,0.325004,0.000000
10,281,2,unassigned,0.010376,4.274162,0.017572,0.010000,0.012692,nan,0.223475,0.053864,0.895020,0.089779,0.088897,0.000000
10,282,2,reroute,0.021696,4.577280,0.030173,0.035000,0.026635,nan,1.448753,0.388672,0.970215,0.192608,0.689805,0.000000
10,283,1,sink,0.103269,4.280257,0.056797,0.002500,0.117115,nan,0.114008,0.911133,0.982422,0.085298,0.121456,0.000000
10,284,0,grounding,0.166516,4.631163,0.161634,0.322500,0.179519,nan,0.005996,0.980957,0.984375,0.057133,0.124149,0.000000
10,285,0,unassigned,0.110327,4.964096,0.081401,0.172500,0.124038,nan,0.091589,0.549316,0.964355,0.087832,0.121267,0.000000
10,286,0,grounding,0.147714,4.730160,0.125835,0.300000,0.161731,nan,1.456310,0.243042,0.958008,0.102256,0.234095,0.000000
10,287,1,unassigned,0.052959,4.794953,0.047109,0.035000,0.062596,nan,0.357019,0.606445,0.975586,0.160484,0.726343,0.000000
10,288,1,sink,0.028807,4.667467,0.040781,0.077500,0.034712,nan,0.109599,0.879883,0.969238,0.177078,0.581117,0.000000
10,289,0,reroute,0.098099,4.548645,0.081051,0.137500,0.111538,nan,0.138511,0.887695,0.973145,0.171235,0.856429,0.000000
10,290,2,unassigned,0.009696,3.703085,0.017926,0.000000,0.012115,nan,0.410206,0.187012,0.974121,0.069133,0.202571,0.000000
10,291,1,unassigned,0.046128,4.837476,0.034658,0.002500,0.055288,nan,0.210618,0.677246,0.968750,0.110635,0.198149,0.000000
10,292,1,unassigned,0.043059,3.797926,0.041629,0.012500,0.051346,nan,0.143375,0.656738,0.973145,0.062500,0.215284,0.000000
10,293,0,unassigned,0.106000,4.813174,0.091099,0.322500,0.120192,nan,0.121112,0.506836,0.982422,0.130771,0.528550,0.000000
10,294,2,unassigned,0.030122,4.316397,0.030844,0.015000,0.036827,nan,0.635774,0.594238,0.973145,0.096046,0.272357,0.000000
10,295,0,grounding,0.163075,4.471625,0.197713,0.667500,0.176635,nan,0.099372,0.666992,0.972656,0.133661,0.432062,0.000000
10,296,0,reroute,0.132694,4.344043,0.162854,0.477500,0.147212,nan,0.092456,0.745605,0.988281,0.253902,0.839221,0.000000
10,297,2,unassigned,0.039608,4.398555,0.037585,0.027500,0.047212,nan,0.407725,0.466553,0.977051,0.203893,0.576662,0.000000
10,298,1,reroute,0.014287,4.627153,0.021758,0.015000,0.017404,nan,0.125911,0.870117,0.972656,0.241456,0.627876,0.000000
10,299,1,reroute,0.046808,4.492932,0.043644,0.015000,0.055769,nan,0.256599,0.796875,0.967773,0.229905,0.691825,0.000000
10,300,1,reroute,0.007986,4.282812,0.016050,0.002500,0.009808,nan,0.252143,0.932617,0.998047,0.250528,0.726020,0.000000
10,301,1,unassigned,0.089835,4.891390,0.064794,0.055000,0.103173,nan,0.119472,0.748047,0.992676,0.104794,0.220857,0.000000
10,302,1,unassigned,0.042832,4.870152,0.042752,0.052500,0.050673,nan,0.032046,0.604980,0.977539,0.112608,0.521268,0.000000
10,303,1,unassigned,0.029812,4.797642,0.030819,0.000000,0.035577,nan,0.100837,0.577148,0.969238,0.072565,0.298583,0.000000
10,304,2,unassigned,0.032994,4.419359,0.027591,0.012500,0.039904,nan,0.939131,0.087219,0.966797,0.102069,0.302394,0.000000
10,305,1,unassigned,0.037779,4.909157,0.036824,0.025000,0.045673,nan,0.090747,0.523926,0.971191,0.094367,0.477350,0.000000
10,306,1,unassigned,0.024318,4.428897,0.026185,0.000000,0.029615,nan,0.149056,0.501465,0.988770,0.058110,0.204375,0.000000
10,307,1,unassigned,0.005485,4.433360,0.015517,0.007500,0.007019,nan,0.020127,0.673828,0.969238,0.098884,0.410368,0.000000
11,308,1,sink,0.069724,4.827885,0.061199,0.172500,0.082019,nan,0.553047,0.792480,0.970703,0.134226,0.592206,0.000000
11,309,2,unassigned,0.019040,0.000000,0.000000,0.005000,0.020192,nan,0.052023,0.209595,0.967773,0.063623,1.246232,0.000000
11,310,1,unassigned,0.016954,4.968902,0.026062,0.000000,0.020673,nan,1.198091,0.497803,0.987305,0.098893,0.252278,0.000000
11,311,1,sink,0.085844,4.973761,0.056871,0.037500,0.098942,nan,0.043052,0.792969,0.970703,0.071821,0.216336,0.000000
11,312,1,unassigned,0.032992,4.901715,0.036109,0.037500,0.039327,nan,0.584717,0.384521,0.978027,0.079786,0.320389,0.000000
11,313,0,grounding,0.129509,4.929243,0.102141,0.510000,0.143558,nan,0.192847,0.593750,0.975098,0.155181,0.496215,0.000000
11,314,1,unassigned,0.071057,4.999927,0.057542,0.120000,0.083365,nan,0.034787,0.716309,0.977539,0.168440,0.422844,0.000000
11,315,0,grounding,0.152261,4.630272,0.177075,0.705000,0.166923,nan,0.061238,0.826660,0.990723,0.104519,0.195877,0.000000
11,316,1,sink,0.052131,4.799682,0.041661,0.050000,0.062019,nan,1.328115,0.899902,0.981934,0.083444,0.511744,0.000000
11,317,0,unassigned,0.091709,4.793156,0.073967,0.095000,0.104808,nan,1.506718,0.342285,0.984863,0.191437,0.502132,0.000000
11,318,1,unassigned,0.097679,4.581769,0.052765,0.000000,0.111538,nan,0.486201,0.727051,0.976562,0.127487,0.294142,0.000000
11,319,0,reroute,0.080653,4.792738,0.073035,0.267500,0.093846,nan,0.781249,0.621094,0.988281,0.216186,0.667878,0.000000
11,320,1,sink,0.026557,4.179797,0.022919,0.012500,0.032212,nan,1.003795,0.750488,0.992188,0.080814,0.229614,0.000000
11,321,2,unassigned,0.075317,4.444759,0.063163,0.017500,0.087500,nan,0.797541,0.074524,0.949707,0.176110,0.502272,0.000000
11,322,0,sink,0.113325,4.848145,0.100570,0.467500,0.127692,nan,0.249364,0.763672,0.984863,0.093864,0.367410,0.000000
11,323,0,sink,0.103761,4.966258,0.079761,0.257500,0.117788,nan,0.056075,0.748047,0.993652,0.148025,0.450552,0.000000
11,324,1,unassigned,0.032033,4.588531,0.031175,0.015000,0.038750,nan,0.339909,0.380859,0.977051,0.147334,0.385881,0.000000
11,325,0,grounding,0.140806,4.582863,0.183487,0.790000,0.155962,nan,0.118060,0.466553,0.977539,0.099182,0.430906,0.000000
11,326,0,unassigned,0.111193,4.684340,0.120480,0.485000,0.125385,nan,0.088170,0.306152,0.977539,0.081108,0.465778,0.000000
11,327,1,unassigned,0.047372,4.789133,0.046410,0.050000,0.056154,nan,0.114673,0.369385,0.977051,0.087101,0.238020,0.000000
11,328,1,unassigned,0.095640,4.501161,0.087601,0.165000,0.108654,nan,0.120130,0.739746,0.986328,0.078941,0.232454,0.000000
11,329,2,unassigned,0.014303,4.454545,0.023918,0.025000,0.017500,nan,2.022457,0.121887,0.968262,0.107052,1.170104,0.000000
11,330,2,unassigned,0.011421,4.152563,0.019103,0.012500,0.014135,nan,0.601679,0.362305,0.973145,0.105815,0.480824,0.000000
11,331,2,unassigned,0.073841,4.536269,0.062867,0.025000,0.086538,nan,1.394470,0.429199,0.976074,0.157219,0.576705,0.000000
11,332,2,unassigned,0.047536,4.478996,0.042834,0.015000,0.056346,nan,1.239448,0.294678,0.960449,0.074607,0.770222,0.000000
11,333,2,reroute,0.084789,4.888383,0.067675,0.155000,0.096923,nan,0.923393,0.333496,0.966797,0.152634,1.014740,0.000000
11,334,0,grounding,0.158120,4.453477,0.164325,0.475000,0.172212,nan,0.298868,0.404541,0.958984,0.153964,1.095385,0.000000
11,335,2,unassigned,0.007109,4.134736,0.014079,0.002500,0.008846,nan,1.890788,0.507324,0.979980,0.076861,1.074095,0.000000
12,336,2,unassigned,0.003428,4.497638,0.008996,0.005000,0.004423,nan,0.426655,0.043365,0.932129,0.068211,0.339369,0.000000
12,337,0,grounding,0.182941,4.284724,0.252077,0.802500,0.195096,nan,0.052428,0.780273,0.976562,0.204993,0.949299,0.000000
12,338,2,unassigned,0.021655,4.557484,0.028919,0.002500,0.026346,nan,1.551825,0.205933,0.963379,0.104246,0.458394,0.000000
12,339,1,unassigned,0.041020,4.469233,0.042020,0.012500,0.048365,nan,0.170914,0.395020,0.963867,0.094253,0.268370,0.000000
12,340,2,reroute,0.031243,4.636523,0.037730,0.027500,0.037596,nan,1.101430,0.185303,0.967773,0.213271,1.253253,0.000000
12,341,1,unassigned,0.032579,4.773471,0.035384,0.027500,0.039135,nan,0.090110,0.611328,0.978516,0.162675,0.432289,0.000000
12,342,1,unassigned,0.039246,4.742124,0.037497,0.007500,0.047212,nan,0.653628,0.372070,0.967773,0.085182,0.410800,0.000000
12,343,0,sink,0.113104,4.924284,0.091386,0.400000,0.127788,nan,0.294352,0.900391,0.981445,0.207640,0.756153,0.000000
12,344,0,grounding,0.128595,5.098308,0.082170,0.477500,0.142788,nan,0.547256,0.460693,0.976074,0.159986,0.681910,0.000000
12,345,1,unassigned,0.041459,4.952190,0.042784,0.032500,0.049327,nan,0.150395,0.769043,0.980469,0.125021,0.490434,0.000000
12,346,2,unassigned,0.009550,4.596665,0.021763,0.010000,0.011538,nan,1.105732,0.663574,0.973145,0.185211,0.753896,0.000000
12,347,0,unassigned,0.086568,4.967209,0.068533,0.300000,0.099519,nan,0.310058,0.805664,0.965820,0.129165,0.440321,0.000000
12,348,1,unassigned,0.071018,5.149294,0.049397,0.107500,0.082596,nan,0.324647,0.732422,0.979004,0.177930,0.669637,0.000000
12,349,1,reroute,0.020305,4.580735,0.031462,0.012500,0.024423,nan,0.214980,0.811523,0.977539,0.232978,0.949890,0.000000
12,350,1,reroute,0.044789,4.850955,0.039254,0.030000,0.053654,nan,0.245661,0.719727,0.974121,0.211179,1.104144,0.000000
12,351,2,unassigned,0.049584,4.327745,0.043419,0.012500,0.058365,nan,1.675485,0.358643,0.968750,0.122095,0.547796,0.000000
12,352,2,unassigned,0.048027,4.621599,0.039168,0.007500,0.057115,nan,0.932145,0.697266,0.967285,0.194935,0.925790,0.000000
12,353,2,unassigned,0.007293,4.678911,0.018554,0.012500,0.009135,nan,1.544009,0.318848,0.977539,0.112240,0.488051,0.000000
12,354,0,grounding,0.131546,4.559630,0.140603,0.525000,0.145673,nan,0.066117,0.821289,0.993652,0.191965,0.747877,0.000000
12,355,1,unassigned,0.075089,4.914493,0.055971,0.037500,0.086923,nan,0.326401,0.805176,0.963867,0.172642,0.679977,0.000000
12,356,0,grounding,0.144678,4.750558,0.117644,0.327500,0.158846,nan,0.584221,0.730957,0.977539,0.141668,0.631968,0.000000
12,357,1,sink,0.008159,4.678765,0.017279,0.012500,0.010096,nan,0.066937,0.934570,0.990234,0.085573,0.500609,0.000000
12,358,1,unassigned,0.070381,4.815863,0.062965,0.197500,0.082500,nan,0.264026,0.723633,0.975098,0.142044,0.688771,0.000000
12,359,1,reroute,0.013068,4.751372,0.026351,0.015000,0.016058,nan,0.231318,0.557617,0.979492,0.198090,1.130916,0.000000
12,360,0,unassigned,0.090902,4.288523,0.104580,0.185000,0.105000,nan,0.332548,0.684082,0.984375,0.149074,0.539860,0.000000
12,361,1,reroute,0.031625,4.710008,0.039629,0.042500,0.038077,nan,0.475838,0.558105,0.978027,0.184652,1.143948,0.000000
12,362,2,unassigned,0.013448,4.608255,0.017478,0.012500,0.016635,nan,0.167829,0.208862,0.960938,0.100830,0.391240,0.000000
12,363,1,unassigned,0.054274,4.780678,0.052435,0.100000,0.064327,nan,0.488538,0.730957,0.978027,0.139919,0.700818,0.000000
13,364,0,grounding,0.132773,4.658316,0.132076,0.365000,0.147500,nan,0.271779,0.528809,0.964355,0.144194,0.590256,0.000000
13,365,1,sink,0.027398,3.700254,0.024689,0.005000,0.033173,nan,0.258157,0.808105,0.974609,0.194316,0.824513,0.000000
13,366,2,unassigned,0.002259,3.888256,0.007015,0.015000,0.002885,nan,0.608504,0.112549,0.942871,0.098090,0.525112,0.000000
13,367,0,reroute,0.083039,4.789542,0.080187,0.222500,0.096154,nan,0.858945,0.413818,0.964355,0.215625,1.210043,0.000000
13,368,2,unassigned,0.093695,4.783195,0.073935,0.047500,0.106731,nan,0.873861,0.298584,0.953613,0.129739,0.823921,0.000000
13,369,0,grounding,0.167344,4.360588,0.195267,0.597500,0.180865,nan,0.098844,0.714844,0.968750,0.152062,0.637910,0.000000
13,370,2,unassigned,0.033733,3.684099,0.028509,0.007500,0.040481,nan,1.441914,0.219849,0.953125,0.107559,0.337249,0.000000
13,371,0,sink,0.114027,5.140815,0.069973,0.265000,0.127692,nan,0.238976,0.778320,0.975098,0.093688,0.212039,0.000000
13,372,1,sink,0.044034,4.942016,0.042387,0.087500,0.050962,nan,0.018879,0.942383,0.961914,0.117340,0.493107,0.000000
13,373,1,sink,0.029970,4.805018,0.031227,0.032500,0.035096,nan,0.015902,0.909668,0.981445,0.136885,0.580250,0.000000
13,374,0,grounding,0.149673,4.880851,0.134349,0.585000,0.163173,nan,0.056915,0.733887,0.981934,0.112341,0.323467,0.000000
13,375,1,unassigned,0.090106,5.035549,0.058415,0.080000,0.102981,nan,1.345287,0.497070,0.989258,0.111428,0.276300,0.000000
13,376,1,unassigned,0.015253,4.725562,0.025329,0.010000,0.018462,nan,0.210646,0.475586,0.968750,0.113308,0.572954,0.000000
13,377,0,unassigned,0.088387,4.789879,0.081036,0.200000,0.100192,nan,0.080817,0.377197,0.965820,0.106374,0.650078,0.000000
13,378,0,grounding,0.141784,4.850097,0.118633,0.450000,0.156538,nan,0.337412,0.603516,0.970215,0.137576,0.619395,0.000000
13,379,1,reroute,0.050258,4.684676,0.050207,0.100000,0.059519,nan,0.767552,0.513672,0.975098,0.189750,1.024883,0.000000
13,380,1,unassigned,0.036165,4.890425,0.038157,0.047500,0.044038,nan,0.764677,0.420410,0.973145,0.139793,1.009702,0.000000
13,381,0,unassigned,0.099188,4.744138,0.085229,0.217500,0.113173,nan,0.586198,0.667969,0.973145,0.088760,0.569681,0.000000
13,382,2,unassigned,0.015682,4.710358,0.025267,0.007500,0.019135,nan,2.083296,0.088501,0.965820,0.118946,0.482334,0.000000
13,383,2,unassigned,0.012056,3.820730,0.016383,0.007500,0.014904,nan,1.834327,0.482666,0.971191,0.093627,0.687680,0.000000
13,384,1,unassigned,0.057268,4.767103,0.048621,0.060000,0.068173,nan,0.347349,0.565918,0.979004,0.151954,0.828144,0.000000
13,385,1,unassigned,0.020703,4.711034,0.024947,0.017500,0.025000,nan,0.506566,0.572266,0.973633,0.121108,0.566005,0.000000
13,386,0,unassigned,0.092292,4.825332,0.076587,0.257500,0.106058,nan,1.085546,0.173340,0.969727,0.119277,0.621372,0.000000
13,387,1,unassigned,0.061126,4.861866,0.052298,0.040000,0.071346,nan,0.673898,0.463867,0.966797,0.102828,0.577196,0.000000
13,388,2,reroute,0.033994,4.736361,0.040249,0.025000,0.040769,nan,0.868568,0.456299,0.972168,0.204188,0.987493,0.000000
13,389,2,unassigned,0.077442,4.682683,0.068723,0.142500,0.089904,nan,0.736731,0.182739,0.956543,0.126091,0.668385,0.000000
13,390,2,reroute,0.048997,4.502340,0.055208,0.080000,0.057596,nan,1.633690,0.506348,0.980469,0.181627,1.020882,0.000000
13,391,2,unassigned,0.073200,4.830723,0.060497,0.140000,0.085385,nan,0.961593,0.240479,0.949219,0.137958,0.759760,0.000000
14,392,0,sink,0.061489,2.817701,0.151960,0.252500,0.073077,nan,0.931990,0.937500,0.978516,0.146006,0.739322,0.000000
